temperature,rainfall,humidity,population,water_level,pH,turbidity,flow_rate,district,month,year,day_of_week,season,is_weekend,is_holiday,income_level,industrial_activity,tourism,pipe_age,leakage_rate,storage_capacity,forecast_rainfall,forecast_temperature,demand_lag_1m,demand_lag_3m,demand_lag_6m,demand
30.2,21.5,78.8,357427,190.6,8.14,2.29,26.9,Arusha,10,2011,5,Dry,1,0,1,98,80,26,15.4,331451,11.5,30.6,693107,729420,290213,1084711
21.2,255.0,75.6,274210,177.2,7.63,0.98,90.3,Arusha,11,2011,1,Rainy,0,0,1,98,80,26,15.4,331451,254.7,21.8,1084711,531813,1449992,915657
32.7,207.0,75.7,325211,37.7,8.2,3.74,58.3,Arusha,12,2011,3,Short Rains,0,0,1,98,80,26,15.4,331451,198.7,32.2,915657,693107,1455937,1074463
28.4,33.3,85.1,417284,32.6,7.32,0.98,76.0,Arusha,1,2012,6,Hot,1,0,1,98,80,26,15.4,331451,48.6,28.6,1074463,1084711,729420,1523339
22.3,38.7,93.2,348604,122.8,7.77,2.75,95.3,Arusha,2,2012,2,Hot,0,0,1,98,80,26,15.4,331451,20.1,21.8,1523339,915657,531813,945568
32.7,53.5,42.3,317386,191.6,7.42,4.37,23.8,Arusha,3,2012,3,Rainy,0,0,1,98,80,26,15.4,331451,48.2,32.8,945568,1074463,693107,1223818
21.5,270.0,92.2,238692,150.1,7.62,3.09,19.0,Arusha,4,2012,6,Rainy,1,0,1,98,80,26,15.4,331451,300.7,20.8,1223818,1523339,1084711,862227
28.7,53.4,40.5,350163,149.9,6.56,1.57,24.6,Arusha,5,2012,1,Rainy,0,0,1,98,80,26,15.4,331451,58.4,29.8,862227,945568,915657,1455182
32.3,204.9,75.4,86339,83.2,8.47,4.5,88.1,Arusha,6,2012,4,Dry,0,0,1,98,80,26,15.4,331451,176.9,31.0,1455182,1223818,1074463,309223
23.0,185.0,44.1,243607,100.6,7.57,3.52,96.7,Arusha,7,2012,6,Dry,1,0,1,98,80,26,15.4,331451,187.6,23.3,309223,862227,1523339,636657
26.3,247.7,75.2,59640,139.8,6.97,3.4,54.0,Arusha,8,2012,2,Dry,0,0,1,98,80,26,15.4,331451,188.9,25.6,636657,1455182,945568,153536
26.2,70.0,49.7,225047,176.1,7.74,0.52,92.4,Arusha,9,2012,5,Dry,1,0,1,98,80,26,15.4,331451,63.5,27.4,153536,309223,1223818,635538
34.4,177.0,45.6,336228,178.7,7.64,0.76,31.6,Arusha,10,2012,0,Dry,0,0,1,98,80,26,15.4,331451,261.0,34.9,635538,636657,862227,1274841
24.1,172.4,51.5,386428,188.3,8.11,1.68,69.9,Arusha,11,2012,3,Rainy,0,0,1,98,80,26,15.4,331451,211.6,25.1,1274841,153536,1455182,1420348
24.0,78.1,49.0,152162,94.1,7.46,1.24,56.9,Arusha,12,2012,5,Short Rains,1,1,1,98,80,26,15.4,331451,89.0,24.3,1420348,635538,309223,486118
33.4,140.5,76.2,475768,21.5,6.99,3.2,54.2,Arusha,1,2013,1,Hot,0,0,1,98,80,26,15.4,331451,96.5,31.9,486118,1274841,636657,1306545
25.1,253.9,74.2,124929,10.5,6.57,3.7,10.4,Arusha,2,2013,4,Hot,0,0,1,98,80,26,15.4,331451,339.5,25.6,1306545,1420348,153536,418929
27.4,9.1,78.8,203023,119.1,8.28,1.86,92.9,Arusha,3,2013,4,Rainy,0,0,1,98,80,26,15.4,331451,6.1,28.4,418929,486118,635538,754462
20.3,206.8,66.9,99405,28.5,6.66,3.88,76.7,Arusha,4,2013,0,Rainy,0,0,1,98,80,26,15.4,331451,256.5,20.9,754462,1306545,1274841,236372
33.1,90.9,82.8,278141,109.7,7.14,3.98,29.5,Arusha,5,2013,2,Rainy,0,0,1,98,80,26,15.4,331451,57.9,32.8,236372,418929,1420348,1029429
26.1,183.8,84.3,348401,78.7,6.91,2.19,60.1,Arusha,6,2013,5,Dry,1,0,1,98,80,26,15.4,331451,264.5,27.1,1029429,754462,486118,1020569
27.6,110.6,76.1,336809,19.9,8.35,2.19,93.9,Arusha,7,2013,0,Dry,0,0,1,98,80,26,15.4,331451,161.8,28.9,1020569,236372,1306545,966343
33.2,296.1,65.9,240074,31.8,8.05,2.54,19.5,Arusha,8,2013,3,Dry,0,0,1,98,80,26,15.4,331451,242.7,31.7,966343,1029429,418929,715697
31.2,175.4,53.1,235239,93.1,8.02,4.75,12.7,Arusha,9,2013,6,Dry,1,0,1,98,80,26,15.4,331451,129.9,32.4,715697,1020569,754462,664030
32.2,47.7,78.2,225540,45.6,7.62,0.65,94.0,Arusha,10,2013,1,Dry,0,0,1,98,80,26,15.4,331451,43.3,32.9,664030,966343,236372,691748
26.3,282.4,70.7,356613,89.1,7.08,4.01,29.9,Arusha,11,2013,4,Rainy,0,0,1,98,80,26,15.4,331451,173.5,26.5,691748,715697,1029429,1202237
21.4,96.2,66.6,431803,191.5,7.76,1.38,95.8,Arusha,12,2013,6,Short Rains,1,0,1,98,80,26,15.4,331451,52.0,22.0,1202237,664030,1020569,1517779
29.9,248.3,57.6,378446,184.8,7.36,1.61,33.7,Arusha,1,2014,2,Hot,0,0,1,98,80,26,15.4,331451,136.7,29.4,1517779,691748,966343,1150786
28.8,169.9,50.4,333469,101.7,7.25,1.47,15.8,Arusha,2,2014,5,Hot,1,0,1,98,80,26,15.4,331451,195.6,29.5,1150786,1202237,715697,1068805
31.8,120.8,47.1,65686,136.2,7.75,1.95,59.4,Arusha,3,2014,5,Rainy,1,0,1,98,80,26,15.4,331451,145.3,31.0,1068805,1517779,664030,211673
28.8,119.9,88.8,271662,51.9,7.77,0.65,28.0,Arusha,4,2014,1,Rainy,0,0,1,98,80,26,15.4,331451,109.2,29.9,211673,1150786,691748,907779
23.3,134.7,45.8,295170,158.7,7.57,0.99,83.2,Arusha,5,2014,3,Rainy,0,0,1,98,80,26,15.4,331451,173.1,23.9,907779,1068805,1202237,994578
23.1,18.7,57.4,427837,167.3,7.67,1.18,46.4,Arusha,6,2014,6,Dry,1,0,1,98,80,26,15.4,331451,24.1,23.2,994578,211673,1517779,1718587
27.9,59.2,90.5,106892,152.4,7.74,4.16,42.7,Arusha,7,2014,1,Dry,0,0,1,98,80,26,15.4,331451,70.4,29.0,1718587,907779,1150786,421088
23.8,110.3,66.9,308413,32.5,8.41,2.59,60.6,Arusha,8,2014,4,Dry,0,0,1,98,80,26,15.4,331451,164.8,22.8,421088,994578,1068805,1024543
27.3,78.7,46.2,179317,18.2,7.42,2.22,31.6,Arusha,9,2014,0,Dry,0,0,1,98,80,26,15.4,331451,99.0,26.0,1024543,1718587,211673,561525
28.1,82.8,53.3,167249,128.1,8.49,3.28,66.0,Arusha,10,2014,2,Dry,0,0,1,98,80,26,15.4,331451,82.8,28.5,561525,421088,907779,583080
28.5,28.7,40.0,457525,103.6,7.33,4.32,13.7,Arusha,11,2014,5,Rainy,1,0,1,98,80,26,15.4,331451,19.7,28.7,583080,1024543,994578,1349817
29.6,98.5,83.3,444410,174.6,7.23,2.83,99.7,Arusha,12,2014,0,Short Rains,0,0,1,98,80,26,15.4,331451,115.0,30.1,1349817,561525,1718587,1782163
22.1,242.8,44.5,260987,12.7,6.7,3.56,51.1,Arusha,1,2015,3,Hot,0,0,1,98,80,26,15.4,331451,180.2,22.1,1782163,583080,421088,681259
23.6,36.5,53.5,240977,71.0,7.51,0.54,55.7,Arusha,2,2015,6,Hot,1,0,1,98,80,26,15.4,331451,43.6,23.6,681259,1349817,1024543,1001789
30.3,44.4,54.1,83308,141.7,6.81,3.34,75.5,Arusha,3,2015,6,Rainy,1,0,1,98,80,26,15.4,331451,23.5,29.2,1001789,1782163,561525,317507
31.2,12.5,84.8,396972,158.9,7.5,1.42,38.4,Arusha,4,2015,2,Rainy,0,0,1,98,80,26,15.4,331451,13.8,32.2,317507,681259,583080,1631674
29.2,240.0,45.1,328075,12.8,7.04,3.12,82.4,Arusha,5,2015,4,Rainy,0,0,1,98,80,26,15.4,331451,235.6,29.4,1631674,1001789,1349817,927432
25.0,208.7,40.0,403972,18.2,6.8,0.56,43.7,Arusha,6,2015,0,Dry,0,0,1,98,80,26,15.4,331451,143.6,25.8,927432,317507,1782163,1579089
27.1,100.5,46.0,200122,184.5,6.66,1.01,26.4,Arusha,7,2015,2,Dry,0,0,1,98,80,26,15.4,331451,94.9,25.8,1579089,1631674,681259,681901
27.1,112.5,70.4,173044,170.1,8.25,4.74,92.3,Arusha,8,2015,5,Dry,1,0,1,98,80,26,15.4,331451,138.6,26.5,681901,927432,1001789,649279
24.0,177.5,57.3,372159,147.2,7.04,2.03,56.0,Arusha,9,2015,1,Dry,0,0,1,98,80,26,15.4,331451,149.8,24.6,649279,1579089,317507,1277985
21.2,180.3,94.9,123268,53.5,7.21,3.24,58.2,Arusha,10,2015,3,Dry,0,0,1,98,80,26,15.4,331451,145.7,20.9,1277985,681901,1631674,478425
25.4,209.2,93.3,390117,139.8,8.32,3.93,40.1,Arusha,11,2015,6,Rainy,1,0,1,98,80,26,15.4,331451,174.7,24.6,478425,649279,927432,1246141
21.5,189.0,63.2,367863,15.0,6.52,1.88,21.9,Arusha,12,2015,1,Short Rains,0,0,1,98,80,26,15.4,331451,176.3,22.6,1246141,1277985,1579089,1442045
25.1,99.1,81.1,183524,154.3,6.62,3.1,24.2,Arusha,1,2016,4,Hot,0,0,1,98,80,26,15.4,331451,61.1,24.4,1442045,478425,681901,549576
25.4,220.3,66.8,284981,172.3,7.87,4.29,61.8,Arusha,2,2016,0,Hot,0,1,1,98,80,26,15.4,331451,185.3,26.4,549576,1246141,649279,811037
31.2,197.5,42.4,125290,167.2,6.98,1.42,64.4,Arusha,3,2016,1,Rainy,0,0,1,98,80,26,15.4,331451,166.5,31.7,811037,1442045,1277985,333024
34.0,146.8,85.7,400429,156.3,8.13,3.67,90.9,Arusha,4,2016,4,Rainy,0,0,1,98,80,26,15.4,331451,176.1,32.3,333024,549576,478425,1042461
22.6,57.5,55.9,429218,108.6,7.82,3.4,22.5,Arusha,5,2016,6,Rainy,1,0,1,98,80,26,15.4,331451,71.5,22.7,1042461,811037,1246141,1246219
21.9,249.6,45.6,412740,78.3,6.69,1.52,78.6,Arusha,6,2016,2,Dry,0,0,1,98,80,26,15.4,331451,301.2,22.6,1246219,333024,1442045,1051621
20.3,107.4,42.4,254443,26.0,7.71,2.06,64.2,Arusha,7,2016,4,Dry,0,1,1,98,80,26,15.4,331451,81.3,19.4,1051621,1042461,549576,830030
31.0,242.9,52.0,166336,159.9,7.92,2.07,49.1,Arusha,8,2016,0,Dry,0,0,1,98,80,26,15.4,331451,306.5,29.8,830030,1246219,811037,611253
31.3,203.8,44.0,493126,75.6,7.12,1.32,30.2,Arusha,9,2016,3,Dry,0,0,1,98,80,26,15.4,331451,247.1,30.4,611253,1051621,333024,1381128
22.7,252.1,60.1,292656,64.6,7.45,3.32,82.3,Arusha,10,2016,5,Dry,1,0,1,98,80,26,15.4,331451,220.8,22.6,1381128,830030,1042461,793444
25.8,179.4,88.0,508763,191.6,7.83,3.35,24.5,Arusha,11,2016,1,Rainy,0,0,1,98,80,26,15.4,331451,203.9,26.0,793444,611253,1246219,1641574
32.3,178.1,59.4,165571,177.9,8.39,3.41,90.7,Arusha,12,2016,3,Short Rains,0,0,1,98,80,26,15.4,331451,154.3,30.9,1641574,1381128,1051621,456539
31.6,65.9,40.9,96875,160.7,6.58,0.81,41.5,Arusha,1,2017,6,Hot,1,0,1,98,80,26,15.4,331451,80.9,32.2,456539,793444,830030,352629
21.3,152.2,92.4,517838,187.9,6.9,2.83,95.8,Arusha,2,2017,2,Hot,0,0,1,98,80,26,15.4,331451,215.3,21.7,352629,1641574,611253,1809124
29.8,210.4,74.7,473906,39.6,7.49,3.2,33.3,Arusha,3,2017,2,Rainy,0,0,1,98,80,26,15.4,331451,241.0,28.7,1809124,456539,1381128,1396211
22.5,278.3,45.4,306265,147.9,8.31,4.62,16.4,Arusha,4,2017,5,Rainy,1,0,1,98,80,26,15.4,331451,303.3,22.1,1396211,352629,793444,1155158
32.9,110.0,68.9,315239,150.1,8.41,3.08,42.5,Arusha,5,2017,0,Rainy,0,0,1,98,80,26,15.4,331451,106.2,32.8,1155158,1809124,1641574,1111419
24.6,196.2,41.5,351072,89.5,6.59,2.42,20.8,Arusha,6,2017,3,Dry,0,0,1,98,80,26,15.4,331451,134.3,23.8,1111419,1396211,456539,1061981
20.8,97.3,54.2,219210,107.3,6.77,2.44,85.9,Arusha,7,2017,5,Dry,1,0,1,98,80,26,15.4,331451,72.5,21.7,1061981,1155158,352629,713526
30.0,145.5,77.0,148473,104.3,7.96,4.29,47.4,Arusha,8,2017,1,Dry,0,0,1,98,80,26,15.4,331451,119.0,30.0,713526,1111419,1809124,582598
27.4,196.8,45.2,257701,136.0,8.42,4.48,42.4,Arusha,9,2017,4,Dry,0,1,1,98,80,26,15.4,331451,147.7,27.6,582598,1061981,1396211,1004944
27.7,174.0,91.4,389780,52.2,6.73,3.44,46.0,Arusha,10,2017,6,Dry,1,0,1,98,80,26,15.4,331451,130.2,28.9,1004944,713526,1155158,997576
33.8,210.3,73.3,86960,48.9,7.33,1.43,66.7,Arusha,11,2017,2,Rainy,0,0,1,98,80,26,15.4,331451,217.4,32.6,997576,582598,1111419,278866
29.0,172.9,83.7,380247,178.8,6.58,0.97,91.6,Arusha,12,2017,4,Short Rains,0,0,1,98,80,26,15.4,331451,165.1,28.7,278866,1004944,1061981,1076420
30.8,221.9,44.4,394363,183.0,7.27,4.61,63.6,Arusha,1,2018,0,Hot,0,0,1,98,80,26,15.4,331451,250.1,30.3,1076420,997576,713526,1202806
29.3,250.7,89.4,502252,110.0,6.8,2.42,28.5,Arusha,2,2018,3,Hot,0,0,1,98,80,26,15.4,331451,346.7,30.3,1202806,278866,582598,1310270
23.5,43.9,86.7,348484,101.6,7.7,0.99,82.0,Arusha,3,2018,3,Rainy,0,0,1,98,80,26,15.4,331451,34.6,24.0,1310270,1076420,1004944,1197100
34.4,298.5,61.8,212449,13.7,7.4,3.73,44.6,Arusha,4,2018,6,Rainy,1,0,1,98,80,26,15.4,331451,299.3,35.9,1197100,1202806,997576,786511
24.4,3.5,87.2,457527,24.5,8.49,2.06,89.4,Arusha,5,2018,1,Rainy,0,0,1,98,80,26,15.4,331451,5.1,23.2,786511,1310270,278866,1568012
26.3,133.7,84.9,157022,60.1,8.25,1.5,95.1,Arusha,6,2018,4,Dry,0,0,1,98,80,26,15.4,331451,128.2,26.6,1568012,1197100,1076420,618307
23.2,289.5,84.8,233756,65.7,7.32,1.0,21.8,Arusha,7,2018,6,Dry,1,0,1,98,80,26,15.4,331451,157.9,22.5,618307,786511,1202806,663348
21.2,114.1,42.2,88028,149.5,8.47,2.87,62.8,Arusha,8,2018,2,Dry,0,0,1,98,80,26,15.4,331451,129.0,20.6,663348,1568012,1310270,315309
21.4,163.0,68.2,418723,193.2,7.27,3.01,29.8,Arusha,9,2018,5,Dry,1,0,1,98,80,26,15.4,331451,209.2,21.8,315309,618307,1197100,1634004
26.7,144.5,76.9,207162,52.3,7.11,4.67,33.6,Arusha,10,2018,0,Dry,0,0,1,98,80,26,15.4,331451,148.6,26.0,1634004,663348,786511,820576
31.6,109.6,86.3,110612,18.7,7.68,0.72,68.6,Arusha,11,2018,3,Rainy,0,0,1,98,80,26,15.4,331451,120.2,30.7,820576,315309,1568012,446566
33.9,44.8,57.5,399764,125.8,6.66,1.53,45.8,Arusha,12,2018,5,Short Rains,1,0,1,98,80,26,15.4,331451,64.6,34.1,446566,1634004,618307,1084769
27.8,23.4,73.2,411946,51.6,6.55,2.53,90.0,Arusha,1,2019,1,Hot,0,0,1,98,80,26,15.4,331451,21.9,28.7,1084769,820576,663348,1209707
33.9,269.5,61.1,107564,140.0,7.51,3.32,78.0,Arusha,2,2019,4,Hot,0,0,1,98,80,26,15.4,331451,209.6,34.5,1209707,446566,315309,350211
23.2,200.7,59.7,257676,174.3,6.89,1.59,73.2,Arusha,3,2019,4,Rainy,0,0,1,98,80,26,15.4,331451,170.1,22.3,350211,1084769,1634004,1006894
33.2,143.1,65.0,321774,36.6,8.02,1.13,31.4,Arusha,4,2019,0,Rainy,0,0,1,98,80,26,15.4,331451,213.1,33.5,1006894,1209707,820576,967844
23.2,283.1,66.0,342349,142.4,7.5,1.63,13.3,Arusha,5,2019,2,Rainy,0,0,1,98,80,26,15.4,331451,351.9,23.4,967844,350211,446566,1078245
34.1,86.2,65.9,187981,127.6,7.53,3.37,14.7,Arusha,6,2019,5,Dry,1,0,1,98,80,26,15.4,331451,72.8,35.1,1078245,1006894,1084769,657938
31.2,94.5,67.2,453174,117.1,6.57,3.12,79.3,Arusha,7,2019,0,Dry,0,0,1,98,80,26,15.4,331451,122.5,31.5,657938,967844,1209707,1344246
24.7,247.5,91.0,450162,170.7,7.59,1.75,36.3,Arusha,8,2019,3,Dry,0,0,1,98,80,26,15.4,331451,159.9,25.6,1344246,1078245,350211,1355617
29.2,199.3,50.3,517786,126.1,7.11,2.94,97.6,Arusha,9,2019,6,Dry,1,0,1,98,80,26,15.4,331451,177.3,29.8,1355617,657938,1006894,1941389
32.1,27.9,85.7,250212,122.6,8.16,0.96,12.5,Arusha,10,2019,1,Dry,0,0,1,98,80,26,15.4,331451,15.0,33.3,1941389,1344246,967844,961178
25.9,94.0,82.8,267364,33.7,8.2,1.26,45.0,Arusha,11,2019,4,Rainy,0,0,1,98,80,26,15.4,331451,85.9,24.8,961178,1355617,1078245,1095432
20.4,284.5,52.1,248548,125.8,7.56,3.93,37.6,Arusha,12,2019,6,Short Rains,1,0,1,98,80,26,15.4,331451,218.2,20.6,1095432,1941389,657938,896427
23.6,126.8,76.5,454894,133.1,6.64,1.72,79.7,Arusha,1,2020,2,Hot,0,0,1,98,80,26,15.4,331451,69.7,23.5,896427,961178,1344246,1424407
30.2,74.6,82.0,332072,12.8,7.24,2.0,82.9,Arusha,2,2020,5,Hot,1,0,1,98,80,26,15.4,331451,104.0,29.8,1424407,1095432,1355617,931198
27.5,167.8,90.1,140508,199.0,7.92,4.92,81.4,Arusha,3,2020,6,Rainy,1,1,1,98,80,26,15.4,331451,184.8,27.0,931198,896427,1941389,481383
28.4,292.4,44.4,363080,172.7,7.29,1.54,33.9,Arusha,4,2020,2,Rainy,0,0,1,98,80,26,15.4,331451,329.9,28.7,481383,1424407,961178,1203880
32.3,115.0,79.7,118523,168.6,7.96,1.64,54.5,Arusha,5,2020,4,Rainy,0,0,1,98,80,26,15.4,331451,159.6,33.1,1203880,931198,1095432,451160
29.0,287.9,77.0,284004,54.9,7.42,2.11,90.6,Arusha,6,2020,0,Dry,0,1,1,98,80,26,15.4,331451,220.6,28.8,451160,481383,896427,1037432
20.6,285.0,87.4,461550,27.2,7.83,0.79,22.5,Arusha,7,2020,2,Dry,0,0,1,98,80,26,15.4,331451,318.3,20.1,1037432,1203880,1424407,1437321
28.5,2.6,92.4,205224,82.2,7.0,4.56,23.5,Arusha,8,2020,5,Dry,1,0,1,98,80,26,15.4,331451,3.5,29.5,1437321,451160,931198,900285
29.4,294.8,56.9,123844,80.0,6.98,4.64,59.8,Arusha,9,2020,1,Dry,0,0,1,98,80,26,15.4,331451,191.8,29.3,900285,1037432,481383,354556
20.4,106.8,61.0,114208,138.2,7.05,3.64,68.9,Arusha,10,2020,3,Dry,0,0,1,98,80,26,15.4,331451,139.9,20.6,354556,1437321,1203880,450180
27.0,96.6,86.2,360307,126.5,7.09,2.56,15.0,Arusha,11,2020,6,Rainy,1,0,1,98,80,26,15.4,331451,136.6,27.3,450180,900285,451160,1212450
28.7,96.2,59.4,284422,173.6,7.7,3.8,83.7,Arusha,12,2020,1,Short Rains,0,0,1,98,80,26,15.4,331451,108.2,30.0,1212450,354556,1037432,791283
21.2,233.1,41.6,233161,18.6,7.14,2.64,14.3,Arusha,1,2021,4,Hot,0,0,1,98,80,26,15.4,331451,266.5,20.6,791283,450180,1437321,551034
25.8,106.4,45.7,335462,157.0,7.25,2.05,91.6,Arusha,2,2021,0,Hot,0,0,1,98,80,26,15.4,331451,121.5,26.8,551034,1212450,900285,894568
33.9,158.5,71.5,480198,190.6,6.9,2.24,28.1,Arusha,3,2021,0,Rainy,0,0,1,98,80,26,15.4,331451,140.7,32.8,894568,791283,354556,1797620
24.5,291.2,65.1,83253,133.2,7.29,3.56,99.8,Arusha,4,2021,3,Rainy,0,1,1,98,80,26,15.4,331451,248.5,24.2,1797620,551034,450180,208418
34.9,3.4,68.9,287141,33.4,8.11,4.39,17.4,Arusha,5,2021,5,Rainy,1,0,1,98,80,26,15.4,331451,2.0,33.9,208418,894568,1212450,927881
24.3,232.3,48.2,89842,190.6,7.75,1.17,78.5,Arusha,6,2021,1,Dry,0,0,1,98,80,26,15.4,331451,149.1,25.4,927881,1797620,791283,309250
34.7,260.1,71.5,334585,126.9,8.24,3.18,48.0,Arusha,7,2021,3,Dry,0,0,1,98,80,26,15.4,331451,210.4,34.8,309250,208418,551034,1239116
22.8,247.1,55.1,242461,151.2,8.22,1.49,10.5,Arusha,8,2021,6,Dry,1,0,1,98,80,26,15.4,331451,207.8,23.7,1239116,927881,894568,905866
30.0,260.6,61.4,281066,107.4,7.78,1.11,88.2,Arusha,9,2021,2,Dry,0,0,1,98,80,26,15.4,331451,158.5,28.6,905866,309250,1797620,1015324
29.3,4.1,69.3,509626,10.1,8.22,0.53,15.2,Arusha,10,2021,4,Dry,0,0,1,98,80,26,15.4,331451,5.5,28.0,1015324,1239116,208418,1896489
28.1,206.1,40.2,235349,83.9,8.08,0.86,45.7,Arusha,11,2021,0,Rainy,0,0,1,98,80,26,15.4,331451,245.0,28.0,1896489,905866,927881,671831
25.1,142.4,54.0,123910,138.7,6.74,4.81,11.8,Arusha,12,2021,2,Short Rains,0,0,1,98,80,26,15.4,331451,147.5,26.0,671831,1015324,309250,381525
24.8,26.6,88.8,248659,125.5,8.18,2.18,81.0,Arusha,1,2022,5,Hot,1,0,1,98,80,26,15.4,331451,36.5,23.8,381525,1896489,1239116,789693
28.4,200.9,59.9,254045,140.0,7.54,3.1,85.8,Arusha,2,2022,1,Hot,0,0,1,98,80,26,15.4,331451,135.3,29.2,789693,671831,905866,992267
20.2,110.9,86.3,476229,129.9,8.0,2.08,65.8,Arusha,3,2022,1,Rainy,0,0,1,98,80,26,15.4,331451,112.4,21.2,992267,381525,1015324,1630677
26.6,33.5,43.1,452836,99.9,8.15,3.5,83.4,Arusha,4,2022,4,Rainy,0,0,1,98,80,26,15.4,331451,24.8,25.3,1630677,789693,1896489,1300341
27.9,67.9,76.1,500882,101.5,7.32,1.65,12.4,Arusha,5,2022,6,Rainy,1,0,1,98,80,26,15.4,331451,85.4,27.9,1300341,992267,671831,1360875
22.2,65.6,75.1,153257,109.8,6.92,3.41,77.0,Arusha,6,2022,2,Dry,0,0,1,98,80,26,15.4,331451,56.4,22.7,1360875,1630677,381525,467235
23.8,291.4,77.6,457374,118.2,8.45,0.66,95.0,Arusha,7,2022,4,Dry,0,1,1,98,80,26,15.4,331451,353.5,23.8,467235,1300341,789693,1206875
23.2,148.5,62.6,269408,69.2,8.28,1.64,86.8,Arusha,8,2022,0,Dry,0,0,1,98,80,26,15.4,331451,206.9,22.7,1206875,1360875,992267,1064807
31.3,195.4,71.6,355486,16.1,6.87,1.84,47.1,Arusha,9,2022,3,Dry,0,0,1,98,80,26,15.4,331451,135.8,30.6,1064807,467235,1630677,1177585
27.1,23.7,77.8,194166,78.9,7.47,1.45,52.6,Arusha,10,2022,5,Dry,1,0,1,98,80,26,15.4,331451,15.9,27.9,1177585,1206875,1300341,659201
29.3,219.1,69.8,412620,137.4,8.03,2.14,55.9,Arusha,11,2022,1,Rainy,0,0,1,98,80,26,15.4,331451,179.6,28.9,659201,1064807,1360875,1249894
29.8,238.0,88.3,114650,184.4,7.01,1.27,25.2,Arusha,12,2022,3,Short Rains,0,0,1,98,80,26,15.4,331451,206.1,31.0,1249894,1177585,467235,268196
20.7,76.4,85.6,177441,155.2,8.39,2.34,78.7,Arusha,1,2023,6,Hot,1,0,1,98,80,26,15.4,331451,95.7,20.2,268196,659201,1206875,717040
21.5,121.4,52.6,280234,37.5,8.5,2.93,21.9,Arusha,2,2023,2,Hot,0,0,1,98,80,26,15.4,331451,147.7,21.4,717040,1249894,1064807,783368
34.1,44.3,87.9,449052,190.3,7.66,3.73,31.8,Arusha,3,2023,2,Rainy,0,0,1,98,80,26,15.4,331451,59.1,35.0,783368,268196,1177585,1768172
30.1,286.5,87.5,476768,165.4,7.94,2.15,33.4,Arusha,4,2023,5,Rainy,1,0,1,98,80,26,15.4,331451,222.2,29.7,1768172,717040,659201,1246705
29.0,22.8,45.0,313780,16.0,8.37,1.89,57.4,Arusha,5,2023,0,Rainy,0,0,1,98,80,26,15.4,331451,27.9,28.8,1246705,783368,1249894,1287398
31.6,265.6,76.5,300708,153.6,8.48,3.89,14.8,Arusha,6,2023,3,Dry,0,0,1,98,80,26,15.4,331451,214.5,30.5,1287398,1768172,268196,745412
25.6,228.2,62.6,210548,92.3,7.28,2.3,13.0,Arusha,7,2023,5,Dry,1,0,1,98,80,26,15.4,331451,240.6,24.5,745412,1246705,717040,785081
28.0,210.7,48.7,492077,119.8,8.42,1.68,44.6,Arusha,8,2023,1,Dry,0,0,1,98,80,26,15.4,331451,221.8,27.2,785081,1287398,783368,1285506
26.4,188.8,69.5,349756,74.6,6.7,3.52,25.9,Arusha,9,2023,4,Dry,0,0,1,98,80,26,15.4,331451,234.7,27.7,1285506,745412,1768172,1035427
33.5,216.3,83.8,473444,148.5,7.66,4.91,96.4,Arusha,10,2023,6,Dry,1,0,1,98,80,26,15.4,331451,115.9,34.7,1035427,785081,1246705,1212585
27.6,243.8,69.4,207394,127.9,7.35,1.46,86.9,Arusha,11,2023,2,Rainy,0,0,1,98,80,26,15.4,331451,192.1,28.0,1212585,1285506,1287398,769128
20.1,247.9,91.3,356507,178.1,8.25,4.8,69.7,Arusha,12,2023,4,Short Rains,0,0,1,98,80,26,15.4,331451,247.5,20.4,769128,1035427,745412,1286351
25.3,118.8,64.4,481544,106.1,6.9,1.74,64.0,Arusha,1,2024,0,Hot,0,0,1,98,80,26,15.4,331451,80.0,24.6,1286351,1212585,785081,1764390
25.3,39.5,90.4,159239,173.9,7.05,3.47,55.2,Arusha,2,2024,3,Hot,0,0,1,98,80,26,15.4,331451,34.0,25.0,1764390,769128,1285506,555873
23.0,290.0,83.4,462554,74.5,8.07,4.37,21.1,Arusha,3,2024,4,Rainy,0,0,1,98,80,26,15.4,331451,224.2,22.8,555873,1286351,1035427,1524057
23.8,201.8,82.1,341858,84.5,8.05,2.53,13.2,Arusha,4,2024,0,Rainy,0,0,1,98,80,26,15.4,331451,158.3,25.0,1524057,1764390,1212585,894474
27.6,76.6,45.3,231651,95.9,6.8,4.0,40.9,Arusha,5,2024,2,Rainy,0,0,1,98,80,26,15.4,331451,100.0,27.3,894474,555873,769128,891090
23.8,273.8,68.8,108292,128.3,8.48,2.9,24.9,Arusha,6,2024,5,Dry,1,0,1,98,80,26,15.4,331451,357.0,23.3,891090,1524057,1286351,272840
26.7,23.7,53.5,367604,107.7,7.62,1.29,53.4,Arusha,7,2024,0,Dry,0,0,1,98,80,26,15.4,331451,12.9,25.6,272840,894474,1764390,1262088
27.6,15.2,45.9,68956,138.2,7.54,3.85,81.2,Arusha,8,2024,3,Dry,0,0,1,98,80,26,15.4,331451,12.2,28.0,1262088,891090,555873,278043
32.8,222.6,65.7,142120,92.9,8.32,3.44,81.0,Arusha,9,2024,6,Dry,1,0,1,98,80,26,15.4,331451,289.6,34.2,278043,272840,1524057,471866
